,player.id.skillcorner,pass.recipient.id.skillcorner,location.x,location.y,pass.endLocation.x,pass.endLocation.y,dxt,match.period,team.name,responsibility.sum,responsibility.count
0,277,5922,-31.764705882352942,17.715555555555554,-18.0,8.455384615384615,0.0017369930798162,1,France,1.1287890874778794,2
1,277,5922,18.0,15.27111111111111,18.0,25.258947368421055,-0.00045835906836010033,2,France,0.29774145351801184,1
2,277,6028,-47.91666666666667,-23.802105263157895,-39.66666666666667,-20.160000000000004,-0.0147048483317236,2,France,0.6288980014808084,2
3,277,6028,-15.882352941176464,-7.046153846153846,-27.529411764705884,-28.90105263157895,0.006875101318568701,2,France,1.5816151720601375,3
4,277,6028,-7.411764705882348,21.61684210526316,18.0,28.172631578947367,0.013452349223538499,1,France,0.6415753182531416,1
5,277,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,0.0010748788332588998,2,France,0.32505290202904547,1
6,277,11516,-29.647058823529413,16.493333333333332,-42.875,15.882222222222222,-0.0006888770216691999,1,France,0.8427971411213446,2
7,277,11516,-24.352941176470587,18.326666666666668,-32.82352941176471,23.802105263157895,-0.0009294658014180998,1,France,0.21897633245411574,1
8,277,11516,19.058823529411768,-2.8184615384615386,28.588235294117645,-9.16,-0.0011513302028252998,2,France,1.4627521457644805,3
9,277,12190,-11.647058823529413,17.104444444444447,20.117647058823536,12.826666666666668,0.0236779632600546,1,France,2.0108076690058314,4
10,277,16320,-16.941176470588232,16.493333333333332,-25.411764705882355,-14.04888888888889,-0.0010676930367027999,1,France,0.10708419718503126,1
11,946,277,-38.75,14.04888888888889,-29.647058823529413,16.493333333333332,0.0005229030838805001,1,France,0.383638952954396,1
12,946,277,-19.058823529411768,0.0,-7.411764705882348,21.61684210526316,0.0022232284754693,1,France,0.3598262115715093,1
13,946,277,-18.0,13.437777777777779,-15.882352941176464,-7.046153846153846,-0.0016787349761921005,2,France,1.6891809520516374,3
14,946,277,6.352941176470587,-12.826666666666666,0.0,4.227692307692307,-0.0035476793833320013,1,France,0.31829103889025867,1
15,946,6028,5.294117647058826,25.98736842105263,15.882352941176464,31.086315789473684,0.006185313015853101,1,France,0.5868584838467926,1
16,946,6028,19.058823529411768,4.227692307692307,20.117647058823536,9.77111111111111,0.001317713318229101,1,France,0.7703510154827137,1
17,946,11630,47.91666666666667,-17.715555555555554,37.83333333333333,-28.172631578947367,-0.0444383580711248,1,France,0.03805084933142422,1
18,946,12190,4.235294117647058,18.93777777777778,8.470588235294116,30.357894736842105,-6.26066250120072e-06,1,France,0.12382302714382509,1
19,946,16320,-44.25,-31.814736842105262,-29.647058823529413,-28.172631578947367,0.0006555780704310001,1,France,0.9688696759973862,2
20,2106,2548,4.235294117647058,27.44421052631579,4.235294117647058,14.04888888888889,0.0019838302824243,2,Netherland,0.460070411424378,1
21,2106,2548,18.0,20.88842105263158,33.882352941176464,30.357894736842105,0.0182911204729787,2,Netherland,1.3036707950504245,3
22,2106,3837,1.058823529411768,21.61684210526316,3.176470588235297,-5.636923076923077,0.0020479369877641,2,Netherland,1.0802227047176125,3
23,2106,7387,2.117647058823529,26.71578947368421,13.764705882352942,23.073684210526316,0.008077510580496402,2,Netherland,0.3820691071225447,1
24,2106,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,0.0177059147364036,2,Netherland,1.2600113673941558,2
25,2106,7863,-6.352941176470587,21.61684210526316,10.588235294117645,30.357894736842105,0.006338689180335,2,Netherland,0.24867503852475803,1
26,2106,7863,-4.235294117647058,-4.932307692307693,1.058823529411768,22.345263157894735,0.0008915275578539007,2,Netherland,0.37561783439523166,1
27,2106,7863,1.058823529411768,7.750769230769231,9.529411764705884,31.814736842105262,0.0010991222041140999,2,Netherland,0.3260513158613313,1
28,2106,12654,-4.235294117647058,-4.932307692307693,12.705882352941174,-25.258947368421055,0.0076302790918841,2,Netherland,0.6568983614176288,2
29,2106,12654,10.588235294117645,-17.715555555555554,41.5,-23.802105263157895,0.0483991575226188,2,Netherland,0.04578566909756154,1
30,2106,14397,-18.0,-9.16,-2.117647058823529,-28.172631578947367,0.0028140035518521996,2,Netherland,0.7011033237521909,1
31,2106,24466,-4.235294117647058,24.530526315789473,6.352941176470587,15.27111111111111,0.006164317217341999,2,Netherland,0.46425605985125173,2
32,2106,24466,11.64705882352942,14.66,-15.882352941176471,7.046153846153846,-0.013541791291994098,2,Netherland,0.7706570653435875,1
33,2548,7863,11.64705882352942,18.326666666666668,21.176470588235304,24.530526315789473,0.007761437468017399,2,Netherland,0.7202311511913521,1
34,2548,10738,4.235294117647058,14.04888888888889,-9.529411764705884,15.27111111111111,-0.0056901099266691,2,Netherland,0.5053605578735254,1
35,2548,10916,2.117647058823529,-12.215555555555556,15.882352941176464,-12.215555555555556,0.0121503074494078,2,Netherland,1.2958540449348799,2
36,2548,10916,11.64705882352942,-27.44421052631579,13.764705882352942,-12.826666666666666,0.006430691754278302,2,Netherland,0.20121521006455811,1
37,2548,12654,-4.235294117647058,-10.382222222222222,-10.588235294117652,-25.987368421052633,-0.0031386536852387,2,Netherland,0.8141863481793402,2
38,2548,12654,22.235294117647058,-6.341538461538462,14.823529411764696,-6.341538461538462,-0.009875778192646699,2,Netherland,0.043066342745108566,1
39,2548,12654,31.764705882352942,-18.93777777777778,44.25,-23.073684210526316,0.02331055886060699,2,Netherland,0.24839364151173637,1
40,3837,7017,-26.470588235294116,17.104444444444447,-19.058823529411768,-7.750769230769231,-0.009665612928098602,1,Netherland,0.18874753063249572,1
