match_id,half,team_name,name,start,end
952209,1,France,OUT_POSSESSION,23218,23338
952209,1,France,IN_POSSESSION,23339,23364
952209,1,Netherland,OUT_POSSESSION,23339,23364
952209,1,Netherland,IN_POSSESSION,23365,23406
952209,1,France,OUT_POSSESSION,23365,23406
952209,1,Netherland,IN_POSSESSION,23703,23712
952209,1,France,OUT_POSSESSION,23703,23712
952209,1,Netherland,IN_POSSESSION,23804,24103
952209,1,France,OUT_POSSESSION,23804,24103
952209,1,France,IN_POSSESSION,24104,24113
952209,1,Netherland,OUT_POSSESSION,24104,24113
952209,1,Netherland,IN_POSSESSION,24114,24123
952209,1,France,OUT_POSSESSION,24114,24123
952209,1,France,IN_POSSESSION,24124,24198
952209,1,Netherland,OUT_POSSESSION,24124,24198
952209,1,Netherland,IN_POSSESSION,24199,24296
952209,1,France,OUT_POSSESSION,24199,24296
952209,1,France,IN_POSSESSION,24297,25242
952209,1,Netherland,OUT_POSSESSION,24297,25242
952209,1,France,IN_POSSESSION,25317,25340
952209,1,Netherland,OUT_POSSESSION,25317,25340
952209,1,Netherland,IN_POSSESSION,25533,25589
952209,1,France,OUT_POSSESSION,25533,25589
952209,1,France,IN_POSSESSION,25768,25948
952209,1,Netherland,OUT_POSSESSION,25768,25948
952209,1,France,IN_POSSESSION,26050,26213
952209,1,Netherland,OUT_POSSESSION,26050,26213
952209,1,Netherland,IN_POSSESSION,26214,26220
952209,1,France,OUT_POSSESSION,26214,26220
952209,1,France,IN_POSSESSION,26635,26678
952209,1,Netherland,OUT_POSSESSION,26635,26678
952209,1,Netherland,IN_POSSESSION,26679,26683
952209,1,France,OUT_POSSESSION,26679,26683
952209,1,Netherland,IN_POSSESSION,27090,27234
952209,1,France,OUT_POSSESSION,27090,27234
952209,1,France,IN_POSSESSION,27235,27333
952209,1,Netherland,OUT_POSSESSION,27235,27333
952209,1,Netherland,IN_POSSESSION,27455,27605
952209,1,France,OUT_POSSESSION,27455,27605
952209,2,Netherland,IN_POSSESSION,28172,28302
952209,2,France,OUT_POSSESSION,28172,28302
952209,2,France,IN_POSSESSION,28303,28506
952209,2,Netherland,OUT_POSSESSION,28303,28506
952209,2,Netherland,IN_POSSESSION,28507,28623
952209,2,France,OUT_POSSESSION,28507,28623
952209,2,France,IN_POSSESSION,28624,28647
952209,2,Netherland,OUT_POSSESSION,28624,28647
952209,2,France,IN_POSSESSION,28721,28994
952209,2,Netherland,OUT_POSSESSION,28721,28994
952209,2,Netherland,IN_POSSESSION,28995,29138
952209,2,France,OUT_POSSESSION,28995,29138
952209,2,France,IN_POSSESSION,29139,29362
952209,2,Netherland,OUT_POSSESSION,29139,29362
952209,2,Netherland,IN_POSSESSION,29596,29948
952209,2,France,OUT_POSSESSION,29596,29948
952209,2,France,IN_POSSESSION,29998,30083
952209,2,Netherland,OUT_POSSESSION,29998,30083
952209,2,Netherland,IN_POSSESSION,30084,30095
952209,2,France,OUT_POSSESSION,30084,30095
952209,2,France,IN_POSSESSION,30096,30298
952209,2,Netherland,OUT_POSSESSION,30096,30298
952209,2,Netherland,IN_POSSESSION,30299,30366
952209,2,France,OUT_POSSESSION,30299,30366
952209,2,France,IN_POSSESSION,30367,30389
952209,2,Netherland,OUT_POSSESSION,30367,30389
952209,2,France,IN_POSSESSION,30516,30535
952209,2,Netherland,OUT_POSSESSION,30516,30535
952209,2,Netherland,IN_POSSESSION,30749,31386
952209,2,France,OUT_POSSESSION,30749,31386
952209,2,France,IN_POSSESSION,31564,31653
952209,2,Netherland,OUT_POSSESSION,31564,31653
952209,2,Netherland,IN_POSSESSION,31654,31668
952209,2,France,OUT_POSSESSION,31654,31668
952209,2,France,IN_POSSESSION,31792,32029
952209,2,Netherland,OUT_POSSESSION,31792,32029
952209,2,Netherland,IN_POSSESSION,32030,32117
952209,2,France,OUT_POSSESSION,32030,32117
952209,2,France,IN_POSSESSION,32118,32287
952209,2,Netherland,OUT_POSSESSION,32118,32287
952209,2,Netherland,IN_POSSESSION,32288,33067
952209,2,France,OUT_POSSESSION,32288,33067
952209,2,France,IN_POSSESSION,33326,33363
952209,2,Netherland,OUT_POSSESSION,33326,33363
952209,2,Netherland,IN_POSSESSION,33364,33493
952209,2,France,OUT_POSSESSION,33364,33493
952209,2,France,IN_POSSESSION,33494,33755
952209,2,Netherland,OUT_POSSESSION,33494,33755
952209,2,France,IN_POSSESSION,33834,33930
952209,2,Netherland,OUT_POSSESSION,33834,33930
952209,2,Netherland,IN_POSSESSION,33931,34089
952209,2,France,OUT_POSSESSION,33931,34089
952209,2,France,IN_POSSESSION,34090,34106
952209,2,Netherland,OUT_POSSESSION,34090,34106
952209,2,Netherland,IN_POSSESSION,34107,34354
952209,2,France,OUT_POSSESSION,34107,34354
952209,2,France,IN_POSSESSION,34355,34359
952209,2,Netherland,OUT_POSSESSION,34355,34359
952209,2,Netherland,IN_POSSESSION,34360,34401
952209,2,France,OUT_POSSESSION,34360,34401
952209,2,France,IN_POSSESSION,34402,34417
952209,2,Netherland,OUT_POSSESSION,34402,34417
952209,2,France,IN_POSSESSION,34520,34702
952209,2,Netherland,OUT_POSSESSION,34520,34702
952209,2,Netherland,IN_POSSESSION,35081,35130
952209,2,France,OUT_POSSESSION,35081,35130
952209,2,Netherland,IN_POSSESSION,35136,35152
952209,2,France,OUT_POSSESSION,35136,35152
952209,2,Netherland,IN_POSSESSION,35154,35156
952209,2,France,OUT_POSSESSION,35154,35156
952209,2,Netherland,IN_POSSESSION,35159,35159
952209,2,France,OUT_POSSESSION,35159,35159
952209,2,Netherland,IN_POSSESSION,35162,35167
952209,2,France,OUT_POSSESSION,35162,35167
952209,2,Netherland,IN_POSSESSION,35951,35966
952209,2,France,OUT_POSSESSION,35951,35966
952209,2,Netherland,IN_POSSESSION,36197,36240
952209,2,France,OUT_POSSESSION,36197,36240
952209,2,France,IN_POSSESSION,36241,36352
952209,2,Netherland,OUT_POSSESSION,36241,36352
952209,2,France,IN_POSSESSION,36606,36620
952209,2,Netherland,OUT_POSSESSION,36606,36620
952209,2,Netherland,IN_POSSESSION,36621,36873
952209,2,France,OUT_POSSESSION,36621,36873
952209,2,Netherland,IN_POSSESSION,36935,36951
952209,2,France,OUT_POSSESSION,36935,36951
952209,2,Netherland,IN_POSSESSION,36956,36971
952209,2,France,OUT_POSSESSION,36956,36971
952209,2,France,IN_POSSESSION,36972,37218
952209,2,Netherland,OUT_POSSESSION,36972,37218
952209,2,Netherland,IN_POSSESSION,37219,37259
952209,2,France,OUT_POSSESSION,37219,37259
952209,2,France,IN_POSSESSION,37260,37326
952209,2,Netherland,OUT_POSSESSION,37260,37326
952209,2,Netherland,IN_POSSESSION,37327,37328
952209,2,France,OUT_POSSESSION,37327,37328
952209,2,Netherland,IN_POSSESSION,37525,37540
952209,2,France,OUT_POSSESSION,37525,37540
952209,2,France,IN_POSSESSION,37541,37575
952209,2,Netherland,OUT_POSSESSION,37541,37575
952209,2,Netherland,IN_POSSESSION,37576,37630
952209,2,France,OUT_POSSESSION,37576,37630
952209,2,Netherland,IN_POSSESSION,37718,37854
952209,2,France,OUT_POSSESSION,37718,37854
952209,2,France,IN_POSSESSION,37855,37861
952209,2,Netherland,OUT_POSSESSION,37855,37861
952209,2,Netherland,IN_POSSESSION,37862,37957
952209,2,France,OUT_POSSESSION,37862,37957
952209,2,Netherland,IN_POSSESSION,38065,38081
952209,2,France,OUT_POSSESSION,38065,38081
952209,2,France,IN_POSSESSION,38082,38223
952209,2,Netherland,OUT_POSSESSION,38082,38223
952209,2,Netherland,IN_POSSESSION,38224,38228
952209,2,France,OUT_POSSESSION,38224,38228
952209,2,France,IN_POSSESSION,38229,38295
952209,2,Netherland,OUT_POSSESSION,38229,38295
952209,2,Netherland,IN_POSSESSION,38296,38328
952209,2,France,OUT_POSSESSION,38296,38328
952209,2,France,IN_POSSESSION,38329,38330
952209,2,Netherland,OUT_POSSESSION,38329,38330
952209,2,Netherland,IN_POSSESSION,38331,38506
952209,2,France,OUT_POSSESSION,38331,38506
