frame,player.id.skillcorner,pass.recipient.id.skillcorner,location.x,location.y,pass.endLocation.x,pass.endLocation.y,dxt,responsibility
48858,10738,7387,19.058823529411768,-12.215555555555556,3.176470588235297,-9.16,0.0046038546000536,0.16474504614689872
48867,7387,2106,3.176470588235297,-9.16,6.352941176470587,-21.61684210526316,-0.0019487037741519999,0.064283921066855
49605,2106,10738,6.352941176470587,4.227692307692307,7.411764705882348,-7.750769230769231,-0.00044886239854580005,0.44054431809393746
49644,10738,2106,7.411764705882348,-7.750769230769231,3.176470588235297,-4.227692307692307,0.0013604448126048998,0.02720092240233897
50146,14407,10738,6.352941176470587,16.493333333333332,9.529411764705884,-12.826666666666668,-0.0007500182465599997,0.2963559689361663
50179,10738,7863,9.529411764705884,-12.826666666666668,-5.294117647058826,-30.357894736842105,0.0033375350071886004,0.22858327070610152
54527,10916,2106,1.058823529411768,-0.7046153846153846,14.82352941176471,-1.4092307692307693,-0.0042977454510564,0.5134772868928146
54548,2106,14397,14.82352941176471,-1.4092307692307693,14.82352941176471,26.71578947368421,-0.0008335444610219002,0.29850288300538325
55974,14397,10738,7.411764705882348,23.073684210526316,14.82352941176471,-16.493333333333332,-0.0014456638087993997,0.4794646383886469
56099,10738,24466,8.470588235294116,-19.54888888888889,12.705882352941174,4.932307692307693,-0.0008551735128957006,0.42451080176893496
56130,24466,10738,12.705882352941174,4.932307692307693,4.235294117647058,-19.54888888888889,0.0021200038959526,0.8093423241940029
56776,10738,2106,10.588235294117652,-7.046153846153846,4.235294117647058,4.932307692307693,0.0021111008045832996,0.4388711467492075
56790,2106,7863,4.235294117647058,4.932307692307693,-1.058823529411768,-22.345263157894735,0.0008915275578539007,0.3417399615787325
