frame,player.id.skillcorner,pass.recipient.id.skillcorner,location.x,location.y,pass.endLocation.x,pass.endLocation.y,dxt,responsibility
10664,33512,3837,-45.625,-16.493333333333332,-47.0,1.4092307692307693,0.0001460952482077,0.3887251802441524
11521,3837,7387,-28.588235294117652,19.54888888888889,-41.5,10.382222222222222,-0.0006978918283842999,0.004330490804932752
19186,31930,7387,-41.5,-10.993333333333334,-45.625,-2.1138461538461537,7.778528308800088e-06,0.5670570904280148
24276,7863,10082,-30.705882352941174,-20.88842105263158,-48.83333333333333,18.93777777777778,-0.0007682904993780001,0.08643345198853558
29634,10738,4777,31.764705882352942,-8.455384615384615,42.875,0.0,-0.0005441314692816001,0.26406145816089316
29692,4777,10738,42.875,0.0,31.764705882352942,-20.160000000000004,0.00029700111895930017,0.06608869813318444
29776,7863,4777,18.0,-28.90105263157895,37.833333333333336,-1.4092307692307693,-0.0010419314817239002,0.22471323152375544
29839,4777,10738,37.833333333333336,-1.4092307692307693,27.529411764705884,-18.93777777777778,0.00043447057011780014,0.40912852647314996
36665,10738,24466,29.647058823529413,-17.104444444444447,20.11764705882353,20.88842105263158,0.0008591765738378998,0.04333891387362068
37264,24466,10916,28.588235294117645,-2.8184615384615386,-3.176470588235297,14.66,0.0082856644913739,0.41120799766388244
37756,24466,10738,42.875,13.437777777777779,31.764705882352942,-14.04888888888889,0.0004970992838082,0.3815253121812803
45080,14407,4777,18.0,18.326666666666668,39.666666666666664,-2.8184615384615386,-0.0015739566020490999,0.41544193860890843
45112,4777,10738,39.666666666666664,-2.8184615384615386,28.588235294117645,-22.345263157894735,0.00038031186191370006,0.49428099436437384
45781,2106,14407,31.764705882352942,4.932307692307693,32.82352941176471,14.66,-0.00041949336228719997,0.2854517913541085
47597,10738,4777,25.411764705882355,-19.54888888888889,39.666666666666664,4.932307692307693,-0.0008510010027936001,0.3180855700488323
47743,14407,2548,31.764705882352942,5.636923076923077,23.294117647058826,1.4092307692307693,0.0007047634998079999,0.5805386337970166
48520,7863,2106,25.411764705882355,-0.7046153846153846,18.0,-4.227692307692307,0.0010649677823980001,0.15549126461706367
50430,10738,4777,18.0,-25.258947368421055,41.5,-1.4092307692307693,-0.0014654193909074,0.33925246281806
50506,4777,24466,41.5,-1.4092307692307693,37.833333333333336,7.750769230769231,5.783978052980015e-05,0.22145649467081105
50544,24466,4777,37.833333333333336,7.750769230769231,45.625,-9.16,-0.0003011700137645001,0.11734095606910375
51750,24466,4777,13.764705882352942,8.455384615384615,32.82352941176471,2.8184615384615386,-0.0024249788109737,0.0030379864201077744
51824,4777,24466,32.82352941176471,2.8184615384615386,19.058823529411768,1.4092307692307693,0.0014116665915898002,0.5561516144349927
