frame,player.id.skillcorner,pass.recipient.id.skillcorner,location.x,location.y,pass.endLocation.x,pass.endLocation.y,dxt,responsibility
39,7387,7017,-1.058823529411768,0.0,8.470588235294116,21.616842105263157,0.0036616180451362994,0.10733410651617523
1006,10738,33512,29.647058823529413,-14.04888888888889,18.0,-6.341538461538462,-0.0175796961599974,0.07512206939267863
1104,24466,10082,16.941176470588232,27.44421052631579,14.82352941176471,32.543157894736844,-0.0034058637138415,0.1745819873608635
1117,10082,7017,14.82352941176471,32.543157894736844,16.941176470588232,18.326666666666668,0.0064070872459702,0.39255922498902146
1890,7387,14407,-0.0,0.0,15.882352941176471,3.523076923076923,0.014312960070079902,0.12378646875061576
2075,7863,7387,7.411764705882348,-29.629473684210527,-3.176470588235297,-19.54888888888889,-0.002843825362739501,0.052529557065292054
2086,7387,14407,-3.176470588235297,-19.54888888888889,10.588235294117652,-8.455384615384615,0.0099467150397524,0.545569957784332
2142,14407,24466,-4.235294117647058,4.932307692307693,-16.941176470588232,27.44421052631579,-0.0043168155538149,0.11016459660163012
2901,7017,14407,15.882352941176471,2.1138461538461537,25.411764705882355,-1.4092307692307693,0.0128356660671302,0.6368465859583824
3093,10738,10082,20.11764705882353,-14.04888888888889,-19.058823529411768,26.71578947368421,-0.0245424681309344,0.1408557729106158
3159,10082,7017,-9.529411764705884,31.814736842105262,-6.352941176470587,17.104444444444447,0.0019228499229878996,0.0004054904723330144
3174,7017,7863,-6.352941176470587,17.104444444444447,2.117647058823529,-15.27111111111111,0.0035188615428156005,0.017981994091342688
4936,7387,33512,-1.058823529411768,0.7046153846153846,6.352941176470587,-4.227692307692307,0.003989460097873401,0.15284310657864542
5412,7863,10082,-25.411764705882348,-12.826666666666668,-27.529411764705884,28.172631578947367,-0.0006204121665727,0.8760235318541203
5536,10082,3837,-49.75,17.715555555555554,-41.5,14.04888888888889,0.000268300541437,0.3121959991108676
5934,33512,7387,14.82352941176471,-18.326666666666668,2.117647058823529,-16.493333333333332,-0.009922423673804201,0.520999375984089
6104,7387,7863,-13.764705882352942,-23.802105263157895,-12.705882352941174,-12.826666666666668,0.0008749164462411004,0.6424924746768361
6120,7863,10082,-12.705882352941174,-12.826666666666668,-30.705882352941174,0.0,-0.0024662425254077004,0.6899753005212658
6382,7863,3837,-19.058823529411768,-20.88842105263158,-26.470588235294116,-13.437777777777779,-0.0006029163456632998,0.41038826431888076
8124,10738,7863,-6.352941176470587,-10.993333333333334,2.117647058823529,-21.61684210526316,0.0020804333897790003,0.07726985200787508
8149,7863,31930,-2.117647058823529,-15.882222222222222,-11.64705882352942,-28.90105263157895,-0.0040711848280923,0.0021641162847837593
8167,31930,31930,-11.64705882352942,-28.90105263157895,-13.764705882352942,-25.98736842105263,-0.00030933786229520033,0.033055474517345224
8190,33512,7863,-19.058823529411768,-30.357894736842105,12.705882352941174,-25.258947368421055,0.0125410912800156,0.3133364934875033
8297,3837,7017,-3.176470588235297,20.88842105263158,5.294117647058826,18.326666666666668,0.004011003192212199,0.03583891585795724
8323,7017,31930,5.294117647058826,18.326666666666668,-26.470588235294116,-28.90105263157895,-0.008987797616745799,0.5802932372329231
8457,31930,10738,-21.176470588235304,-25.258947368421055,-1.058823529411768,-17.715555555555554,0.0055591300714382,0.17910497092450348
8566,10738,10082,-1.058823529411768,-14.04888888888889,-47.91666666666667,31.814736842105262,-0.007562403341508,0.3855178433268679
8870,33512,31930,-23.294117647058826,22.34526315789474,-30.705882352941174,14.04888888888889,-0.0006056752220057998,0.17816446305850958
8878,31930,3837,-30.705882352941174,14.04888888888889,-36.0,12.826666666666666,-0.0003111073846003001,0.5752769438907532
8890,3837,7387,-36.0,12.826666666666666,-40.58333333333333,15.27111111111111,-0.00024726484593299994,0.6433543272443382
9497,31930,7863,3.176470588235297,-20.88842105263158,7.411764705882348,-28.90105263157895,0.00023306318045660142,0.5442059686279043
9505,7863,7017,7.411764705882348,-28.90105263157895,5.294117647058826,-14.66,0.0018385934016798,0.41949148354431925
10463,31930,33512,-20.117647058823536,-30.357894736842105,-13.764705882352942,-12.826666666666668,0.0017840779559479,0.26185215334462963
10489,33512,10738,-13.764705882352942,-12.826666666666668,3.176470588235297,-12.826666666666668,0.006344383674655599,0.2550540253169979
10549,7017,7387,-6.352941176470587,5.636923076923077,-24.35294117647058,-8.455384615384615,-0.0039579160872303,0.449415676901074
10567,7387,31930,-24.35294117647058,-8.455384615384615,-36.0,-28.90105263157895,-0.0014003776758059999,0.33781226608326115
10664,33512,3837,-45.625,-16.493333333333332,-47.0,1.4092307692307693,0.0001460952482077,0.46593707756873315
10958,31930,33512,-39.66666666666667,-26.71578947368421,-44.25,-30.357894736842105,-0.00013991928579859991,0.9396969294979989
11156,10738,10082,-22.235294117647058,-5.636923076923077,-16.941176470588232,7.046153846153846,0.0007918035796340003,0.015563494153791822
11376,10082,7017,-9.529411764705884,16.493333333333332,4.235294117647058,15.27111111111111,0.0057199202552569006,0.04468797936504577
11513,24466,3837,-26.470588235294116,30.357894736842105,-28.588235294117652,19.54888888888889,0.00019674539523239988,0.5621334977319324
11521,3837,7387,-28.588235294117652,19.54888888888889,-41.5,10.382222222222222,-0.0006978918283842999,0.5812052779843684
11538,7387,3837,-41.5,10.382222222222222,-37.83333333333333,7.750769230769231,0.0002673528975601,0.10361118833280308
12169,33512,31930,13.764705882352942,14.66,5.294117647058826,-4.932307692307693,-0.0079970419444798,0.17618957245627256
12208,31930,7863,-5.294117647058826,-3.523076923076923,-16.941176470588232,-27.44421052631579,-0.0041807833622357,0.9480036410162835
13249,7387,10738,-1.058823529411768,0.7046153846153846,18.0,-11.604444444444445,0.0167371319946501,0.08629380729687568
13489,7863,33512,-13.764705882352942,-29.629473684210527,-14.823529411764696,-18.326666666666668,0.0002719358523276998,0.08098691717973648
14028,33512,31930,7.411764705882348,-21.61684210526316,-4.235294117647058,-18.326666666666668,-0.0049802089549707005,0.30172581129352366
14032,31930,33512,-4.235294117647058,-18.326666666666668,4.235294117647058,-19.54888888888889,0.003547135337731,0.4328242945817977
14556,7387,10082,14.82352941176471,25.258947368421055,19.058823529411768,31.814736842105262,0.002154126909318297,0.41483216274136286
14776,14407,7017,5.294117647058826,21.616842105263157,1.058823529411768,18.93777777777778,-0.0015211113246964003,0.017135688589079278
15743,33512,7863,3.176470588235297,-6.341538461538462,12.705882352941174,-15.27111111111111,0.007758934020211501,0.230178030502751
18406,33512,31930,16.941176470588232,-4.932307692307693,16.941176470588232,-12.826666666666668,-0.0019926976002552013,0.5063108113115616
23834,14407,7017,-34.94117647058823,25.258947368421055,-24.35294117647058,19.54888888888889,0.0010404702142281,0.009313696207792752
23973,10738,3837,4.235294117647058,-5.636923076923077,-6.352941176470587,-3.523076923076923,-0.0043697139537427,0.021701044754200097
23992,3837,7017,-6.352941176470587,-3.523076923076923,-6.352941176470587,7.750769230769231,-8.57792268324992e-05,0.14990732755771927
24001,7017,24466,-6.352941176470587,7.750769230769231,7.411764705882348,15.882222222222222,0.0060978380042293,0.029989164103270984
24211,3837,7017,-26.470588235294116,17.104444444444447,-19.058823529411768,-7.750769230769231,0.0010965411285419001,0.05638660534675826
24276,7863,10082,-30.705882352941174,-20.88842105263158,-48.83333333333333,18.93777777777778,-0.0007682904993780001,0.4515426587428797
27471,7387,7017,-19.058823529411768,-28.90105263157895,-25.411764705882348,-21.61684210526316,-0.00040428932588880027,0.28116018213230876
27482,7017,7863,-25.411764705882348,-21.61684210526316,-33.882352941176464,-26.71578947368421,-0.0008387994195363999,0.9120499327196476
27512,7863,3837,-33.882352941176464,-26.71578947368421,-40.58333333333333,-28.90105263157895,-0.0002336948078257,0.4004185113734352
32570,24466,10738,15.882352941176471,13.437777777777779,14.82352941176471,-12.826666666666668,0.00023439664574419986,0.0115527248948335
32755,24466,10738,7.411764705882348,3.523076923076923,4.235294117647058,-16.493333333333332,0.0005994447292200994,0.20953641036519183
33425,3837,10738,9.529411764705884,-2.1138461538461537,18.0,0.7046153846153846,-0.0021455839478517003,0.9274051705083488
33438,10738,7387,18.0,0.7046153846153846,-12.705882352941174,-6.341538461538462,0.015954974461640303,0.5337963466245009
34164,7017,24466,4.235294117647058,4.227692307692307,16.941176470588232,-2.8184615384615386,-0.0037546058204611997,0.5550064468224583
34302,10738,24466,21.176470588235293,-12.826666666666668,11.647058823529413,14.66,0.0018154407922073,0.10091303148148845
36774,7017,10738,-3.176470588235297,10.382222222222222,7.411764705882348,-12.826666666666668,-0.0043740403470326995,0.4441623168347238
38381,24466,10738,14.82352941176471,18.93777777777778,15.882352941176471,-8.455384615384615,0.00015887083036369987,0.18330796088588713
39102,3837,7863,13.764705882352942,1.4092307692307693,19.058823529411768,-28.90105263157895,-0.0017570995700926001,0.08463712712788203
39885,7017,24466,6.352941176470587,-8.455384615384615,6.352941176470587,18.93777777777778,-0.0006278966663204998,0.14906914120344106
42288,24466,10738,6.352941176470587,0.7046153846153846,6.352941176470587,-20.88842105263158,-0.0007327592106863992,0.3981880291968431
42418,10738,24466,9.529411764705884,-15.27111111111111,6.352941176470587,4.227692307692307,0.0012232541588392005,0.1673174082017389
42486,24466,10738,6.352941176470587,4.227692307692307,5.294117647058826,-14.04888888888889,0.00011496469137979928,0.5273494636514647
44813,2106,7863,5.294117647058826,-4.932307692307693,-12.705882352941174,-26.71578947368421,0.0075226569341456,0.5927212948193762
