0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
0.0006346137966468312,0.0006755003322124347,0.0007384720595046101,0.0008027394314628051,0.0008572274430920404,0.0008993848101298114,0.0009302281971277123,0.0009517155697723865,0.0009660570944833891,0.0009756133854022019,0.0009828874439161304,0.0009905165826794952,0.0010012113277143573,0.001017541563887989,0.0010414836313818933,0.0010738686264586737,0.0011141209551123025,0.001160491564583246,0.0012105393568796125,0.0012615627502661573,0.0013110180642986729,0.0013571043337079977,0.001399403312226007,0.001439146724650268,0.001478914054655728,0.0015220754463956027,0.0015723244701602841,0.0016332702897725953,0.0017079128751396316,0.0017981003260611758,0.0019043333707725431,0.0020260525379659227,0.0021621025974267417,0.002311034197534575,0.0024711669971131376,0.0026404957207100685,0.002816560513050883,0.0029964034585823174,0.0031766486079166985,0.003353661032732794,0.0035238363255427523,0.0036842656290908406,0.0038339059206142375,0.003974752764251188,0.004112130546881921,0.004253919033357104,0.00440942448946469,0.004588372987506621,0.00479969801660457,0.005049787996544937,0.005340860677547062,0.005670671941515749,0.006033697231921473,0.006422714202005112,0.006830095529804558,0.007249183443886782,0.0076761345990586805,0.008111528266012972,0.008560538655614649,0.009031645349002887,0.009535009082351156,0.01008113650191298,0.01067938956504826,0.011335992661747415,0.012052384869916017,0.0128251688941795,0.013647561204144341,0.014511104149171741,0.015407027889704583,0.016327735291210878,0.01726872082592389,0.018230057609518614,0.01921630230702601,0.02023502599982614,0.021295165721672445,0.022405679917414458,0.023573988900484264,0.024803972659805728,0.02609451395579327,0.02743972974616326,0.02883053820604296,0.030256230333849207,0.031705386531267886,0.03316637548624218,0.0346277475708052,0.03607848417196333,0.03750796598616223,0.03890580998478089,0.04026211963596238,0.04156915205098201,0.04282548241140308,0.04404185864146728,0.04524483973876669,0.046475026007102425,0.047781714767168054,0.049218154337232,0.05083910283784943,0.052699929757141294,0.05485625754544968,0.057363203716879356,0.060270295312900866,0.0635896087920252,0.0671756471083504,0.07049937925833466,0.12
0.0006262394845133391,0.0006619486116943987,0.000717381196959237,0.0007748396779983991,0.0008248539203548832,0.0008651770087547384,0.0008965827401547913,0.0009206374425364035,0.0009391152000175273,0.0009539113253468796,0.0009670353773711721,0.0009806046435940534,0.0009967949102977196,0.0010176681765099,0.0010448077932983918,0.0010788740028161155,0.0011193932809736116,0.0011649462293950067,0.0012135558720247149,0.001263037980461558,0.0013113468387049492,0.0013570640574735492,0.001399934767552185,0.001441091748015616,0.001482802591392257,0.0015280042715282423,0.0015799173362425038,0.0016417215121776979,0.0017161496735457412,0.0018050705251154888,0.0019093386810245159,0.002029015104009665,0.002163717469449658,0.0023128175195004344,0.0024753831143074136,0.0026499041321548004,0.0028339788482945037,0.0030242138841464683,0.003216413048984451,0.003405906110209524,0.003587983907168233,0.0037587192182966882,0.003916356086916206,0.004062694652020721,0.004203433792617834,0.004347259210214451,0.004504514794397321,0.004686029145657333,0.004901726128506464,0.005158629476164343,0.005459013451326344,0.005800070643402782,0.006175254203379921,0.006576077409268667,0.006993587508339006,0.007419940742533506,0.007850521301007319,0.008285789783480785,0.008731482760453381,0.009197133377295311,0.009694209970230327,0.010234596856851338,0.010828919790914625,0.01148431784451616,0.012202602062464487,0.012980197206254733,0.013809759554806381,0.014682083505660675,0.01558760197148852,0.016517991370942807,0.017468230680146097,0.018438195935390433,0.019432560345224538,0.020459223038041482,0.021527547485948,0.02264693276458971,0.023825170033144216,0.025066338017988802,0.02636927143883023,0.02772780301101992,0.029132415011660445,0.030571932805952093,0.03203465574318296,0.033509293783679436,0.0349859836702983,0.03645696316598507,0.03791640412320637,0.03935967889694308,0.0407829082690934,0.042183622644496384,0.04356308211355795,0.044929654573417924,0.04630091925801554,0.04770262508870292,0.04916557027557423,0.05072283187859265,0.05240833806425477,0.054256339060023855,0.05630119303342895,0.05857682963529549,0.061112924418355564,0.06391073428309153,0.06685190670656528,0.06952705746153522,0.07119597832612691
0.0006148420465064309,0.0006428022838078951,0.0006869439459133902,0.0007341898448961315,0.0007774693651665285,0.0008149927780903832,0.0008471737992760475,0.0008749965735812189,0.0008995867267142886,0.0009221475789834013,0.0009439547748999154,0.0009663521175884849,0.000990720194737144,0.0010183666151590224,0.0010502935679106379,0.0010869146629418425,0.0011279207003974554,0.0011723994173186143,0.0012190836572984482,0.0012665788451102862,0.0013135972400646616,0.0013592976836268554,0.0014036601913048601,0.0014476428703023233,0.0014930058695918757,0.0015419885872277527,0.0015970506128082222,0.0016606773226249757,0.0017351589797269824,0.0018223688920212236,0.0019236846111127083,0.0020401044455610087,0.002172420542735221,0.002321256290416798,0.0024868275866008417,0.0026684029519780097,0.002863718998880571,0.0030687970157733746,0.0032782917691936537,0.0034860693268196708,0.0036858533864197896,0.0038722664372187587,0.004042524962479389,0.004198119890067127,0.004345232504369361,0.004493630013903304,0.00465505919301929,0.004841841866877471,0.005065242097194897,0.0053331380076561226,0.005647865916992721,0.006005831544317422,0.006399071842075828,0.006817351269856328,0.007249884166133154,0.007687186912835218,0.008123576912978697,0.008559354636048582,0.009001041560466997,0.009459638208938134,0.009948434753507405,0.010481238802872076,0.011070450835861258,0.011724517892156212,0.012445830288774624,0.013230652994155644,0.014070969209206747,0.014956649084185985,0.015877136499161792,0.016823215231732927,0.01778925594904006,0.01877495506209109,0.01978522890727425,0.020828505615505727,0.021914808855370768,0.023054202815197027,0.02425500181412655,0.025521476184049093,0.02685218105817147,0.028240218198032338,0.029675044282801412,0.03114438101321843,0.03263570080985641,0.03413786874794494,0.035643157987223666,0.037148606578818306,0.038655637117375886,0.040168416338205525,0.041692304485156435,0.043232996014709243,0.04479609693929339,0.04638683014461175,0.048009861145182686,0.04966932988210856,0.05136902005155842,0.05311251230744293,0.0549032565783522,0.056744589994020066,0.05863973680206581,0.0605915964286287,0.06260074560865336,0.06465241616316078,0.06666718379890858,0.06840849240606875,0.06946255799725315
0.0006061956242667702,0.0006266915577652112,0.0006599427359578167,0.0006973083407998454,0.0007340242993845659,0.0007687443979109417,0.0008015420608001645,0.000832848295792455,0.0008631722385818467,0.0008930591843423393,0.000923086770379806,0.0009538631188706041,0.0009860128633147796,0.001020128268356075,0.0010566657235021805,0.0010958196577297286,0.0011374627906834396,0.001181199611188347,0.0012264779482093911,0.001272695485592583,0.0013193208591115969,0.0013660788970047012,0.0014131569282584508,0.0014612915603084752,0.0015116724396529097,0.0015657678885854275,0.001625197807288473,0.0016916747699414361,0.001766976291566935,0.0018529270319861226,0.0019513943131568435,0.0020642963904378506,0.002193591626665774,0.002341154069673922,0.002508361555399371,0.0026953077078375885,0.0028999655838777756,0.0031179266698903867,0.0033428978730108585,0.00356750914991089,0.0037841496391256167,0.003986194798268834,0.004169951767338338,0.004336580402004328,0.004492569208839283,0.004648475215243568,0.004817093044162027,0.00501186542797166,0.005245059736937471,0.005525181569720745,0.0058545810509965926,0.006229019309912506,0.006639399304667059,0.007074091432887604,0.007520850028934275,0.007968886158996224,0.008411671711964204,0.008849390142567684,0.009289206446324898,0.00974331561273295,0.010226491555616578,0.010754116110319302,0.011340064372908115,0.011993919857905457,0.012718674761867079,0.01351065229390582,0.014361517464576345,0.015260640331727571,0.016196920585171158,0.017160671793419107,0.018146005717237294,0.019152677129838078,0.02018597469878591,0.021254912900758326,0.02237019597117178,0.02354254063402759,0.0247807016052684,0.026088921474658796,0.027465068804607733,0.028900926904890076,0.03038421357840513,0.03190076816587339,0.03343644694926622,0.03497954424162791,0.036523903921432975,0.03807102650690948,0.03962946149350256,0.04121218867909582,0.04283391611355028,0.04450873010803547,0.046247074094799404,0.04805199494190337,0.04991682070386553,0.051826191328693684,0.05375931005216151,0.05569283777698337,0.057602371982172634,0.05946297752089652,0.06124938752599312,0.06293608827300512,0.06449695758303424,0.06590217810887976,0.06710624900214335,0.06802587257664686,0.06853747860433576
0.0006031056390438915,0.0006178967597110669,0.0006428046766223593,0.0006725591258872968,0.0007041519463527565,0.0007365800506991711,0.0007696657532169173,0.000803427827931329,0.0008379154622599663,0.0008731828443241741,0.0009092865375509728,0.0009462854588854068,0.0009842405256756481,0.0010232133522298796,0.001063263470083862,0.001104444969436628,0.0011468050164869128,0.0011903856621566585,0.001235228451978703,0.0012813844940406148,0.0013289405307440182,0.00137806993835553,0.0014290917647970115,0.0014824959300715676,0.001538916641939421,0.0015990877850556116,0.0016638312239429993,0.0017341165200775127,0.0018112024710377403,0.0018967982140024868,0.0019931239951388397,0.0021028248374772465,0.0022288000027387168,0.002373943653437116,0.0025406022355542388,0.0027296087986311,0.0029392679601654348,0.0031650397664349478,0.003400141179450058,0.0036365142833773988,0.0038657872201682273,0.004080604696758612,0.004276698812966361,0.00445492862760526,0.0046217862264882415,0.004788061355700491,0.004966902168406483,0.0051721397766344955,0.005416383641600235,0.0057083298175137406,0.0060502703765129414,0.006437640365745947,0.006860815235698105,0.007307528571319463,0.007764870321566435,0.008221460114746566,0.00867039493257739,0.009111827730497983,0.009553254384558675,0.010007465374880722,0.010489974234899127,0.011016960263897816,0.011603082449285351,0.012258611178671086,0.012987059718149507,0.013785101282328122,0.014644634835470296,0.015555212998731506,0.01650591145073292,0.017487249503679615,0.01849361591604332,0.019525146600662492,0.020587616340589785,0.021690600451645857,0.022845389424976253,0.0240632171042809,0.025353083094473837,0.026718899686679193,0.028157401889628342,0.0296584678952513,0.031207388386837995,0.032787364526636865,0.034381814657708676,0.03597753433889418,0.03756883752919563,0.03916037054213534,0.040766299817303536,0.04240679582527657,0.04410431944005721,0.04588010286779225,0.04774922277395524,0.04971434132801369,0.05176182491711494,0.05386348208941803,0.055982024686287594,0.05807592983935146,0.06010192796840026,0.06201590051114458,0.06377322403531302,0.0653290548543701,0.06663902026811139,0.06766246972859084,0.06837426659302155,0.06878751747253287,0.06896243548001409
0.0006058224433720848,0.0006169430457551976,0.0006364587714985518,0.0006612436007484729,0.0006894105096427891,0.0007201818896396734,0.0007532290020721114,0.0007883177909984198,0.0008252147932010934,0.0008636722393121543,0.0009034262081704587,0.0009441978905446117,0.000985702460104857,0.0010276798685730326,0.0010699599749105198,0.0011125419384868033,0.001155632095768742,0.001199611033576149,0.0012449657566502817,0.0012922322752178098,0.001341949299968175,0.0013946017655462688,0.001450560772018958,0.0015100587792945721,0.0015732191552836937,0.0016401163351792182,0.0017108572889698171,0.0017857369692151242,0.0018655165097323906,0.001951728831010428,0.0020467921979377196,0.0021538477757194027,0.002276461784327821,0.002418265044387113,0.0025823286511234525,0.002770099903120198,0.0029802906605251593,0.0032085313626657127,0.003448028252371595,0.003690615087460777,0.003927767879348294,0.004151951446268654,0.004358685454101373,0.004548575165993923,0.004727816222626199,0.0049068675389156765,0.005098524479463723,0.005316260010594255,0.005572351737248191,0.005875241934007934,0.006227095093719254,0.0066233516599841615,0.007054487371834541,0.007508382524629683,0.007972286534764624,0.00843496796595603,0.008889638881710581,0.009336515560345279,0.009783106340984102,0.010242182505918887,0.010729231456193106,0.011260428056655869,0.011850496764556368,0.012509915472152116,0.013242606406041989,0.01404585227457981,0.014912305301066228,0.01583235020163804,0.016795925699128304,0.017794400117992288,0.018822943398552842,0.01988236484739519,0.02097900946538494,0.022122958483688008,0.023325965667016526,0.02459962280160474,0.02595297126604648,0.02738931626471841,0.02890388418705143,0.03048417712584977,0.03211251488478216,0.03376885951602106,0.03543351084305254,0.03709092231389762,0.038734745773631875,0.04037126813105363,0.04201842939153954,0.04370154227440125,0.04544876616598646,0.047286810517438174,0.04923491055820614,0.051297169667158665,0.05345780459647679,0.05568325869615745,0.057928868377639095,0.06014480025686022,0.062279088572928826,0.06427872984596092,0.06609010144761522,0.06765933380475883,0.06893340040711439,0.06986569588476252,0.07043652137261124,0.07069223023687814,0.07075842148592779
0.000613541450387248,0.0006228055573448093,0.0006395649460356022,0.0006617485601036222,0.0006880256937743073,0.0007177380147320678,0.0007504925833760238,0.0007859419536545977,0.0008237252707842035,0.0008634585296742085,0.0009047331470671376,0.0009471180269378952,0.0009901737591763596,0.0010335017831229743,0.0010768483047204004,0.0011202309566682863,0.0011639992275626317,0.001208781791822054,0.0012553768772714884,0.0013046532950372158,0.0013574526272653277,0.0014144506107097558,0.0014760048395607267,0.001542091027451061,0.0016123758435309433,0.0016863580464598633,0.0017635218425402597,0.0018435659261758462,0.001926786593242639,0.00201449430712023,0.0021091678543506322,0.0022142337329848845,0.0023336722836181834,0.0024715877648906074,0.002631546191914777,0.002815482819094798,0.003022566173737574,0.003248844594313108,0.00348791646092192,0.0037319979285813988,0.003972930041543462,0.004203467387929901,0.004419229933527023,0.004620618015685475,0.004813289242408294,0.005006909378065576,0.005213338918130791,0.0054450764355143365,0.0057135110137537404,0.006026464530609768,0.006385917843775619,0.006787593482015333,0.00722259045468906,0.00767958872397582,0.008146684604814438,0.00861341499923773,0.009073520119888748,0.009527365292204354,0.009982215951005787,0.010450323284282423,0.01094652183154466,0.011486323455888806,0.012083924020449362,0.012749603934968181,0.013487581243590603,0.014295930801182152,0.015168447723725229,0.016096842294427084,0.0170724399017429,0.018087947219502173,0.019139694939292518,0.020229377731809522,0.021363957913736326,0.022553959428566497,0.023811482529454125,0.025148334500750758,0.026573431197195952,0.02808926554074493,0.02968930034386296,0.03135835692224803,0.033075438466268994,0.034816881406556255,0.03655940513396452,0.03828448687986634,0.03998416707541028,0.04166501267431093,0.04334700213928619,0.045058624825248715,0.046831745566631035,0.04869689909180064,0.05067691031448827,0.05277885063908664,0.05498903909089134,0.057275232456261475,0.05959358408503564,0.06189484318292547,0.06412752166866936,0.06623902891506553,0.06817609964520382,0.06988514970654262,0.07131317622000513,0.07241207367556893,0.07315432580483372,0.07356315882319421,0.07372379678550817
0.000625193375997862,0.0006340725421174183,0.0006502187316268669,0.000671737035279026,0.000697396267696687,0.0007265697480454549,0.0007588680827087252,0.0007939404468554772,0.0008314212621573689,0.0008709213004606562,0.0009120263844178332,0.0009542998697795932,0.0009972990496263452,0.0010406316742447492,0.0010840752926333536,0.0011277227000650247,0.0011720514111337149,0.0012178632473087644,0.0012661575087847762,0.0013180114759723212,0.00137444863399007,0.001436239882578613,0.0015036824648251737,0.0015765070096238675,0.0016539824726087395,0.0017351174646130197,0.0018188668110581754,0.0019044144530959398,0.0019916329450515983,0.0020815807737251855,0.0021766861027005765,0.0022804840815222474,0.0023971548399540567,0.002531051355033613,0.0026860352491341263,0.0028644118203972613,0.003065827478193097,0.00328692673592852,0.0035220015053008483,0.0037640213385528505,0.0040055850126888195,0.004240095384966643,0.004463515296294194,0.00467608701077578,0.004882761200586288,0.005092077488016873,0.0053145393500167405,0.005561222969942499,0.005842223937960913,0.006164477416541684,0.006529741403483121,0.006934224966378591,0.007370035601006224,0.007827134076649908,0.00829497107209182,0.008764311041451775,0.009229732660329674,0.00969182348330868,0.01015743169491665,0.010637935543797444,0.011147071787798935,0.011699219169046768,0.012307616141324028,0.012982043061252812,0.013726907585294911,0.014541170013441523,0.015420001300257669,0.016356740229594748,0.017344422171058915,0.018377392811430707,0.019453371318354742,0.020575053880358008,0.021750026297138157,0.02298918763102265,0.024304881737521634,0.025709015133541162,0.027210257530777944,0.02881016874352908,0.030500328390604462,0.03226275640389067,0.034073011722282734,0.03590365577446451,0.037727612247476464,0.039522997403551946,0.04127953615646898,0.04300295087523065,0.044713749325503836,0.04644184873506033,0.048221024048848614,0.05008411435202191,0.052056914458112634,0.05415059702944367,0.05635700121784627,0.05865065424610806,0.06099526077522123,0.06334948424106958,0.06566989057942565,0.0679119898542896,0.07003061643155842,0.07198017939965354,0.07371488789665641,0.07518887031393436,0.07635605590887769,0.07717058492377692,0.07759100366106635
0.0006396531900344137,0.0006492528817597335,0.0006664019654461402,0.0006887275195416981,0.0007147564927795895,0.0007438262368516156,0.0007755984510076559,0.0008097977155451988,0.0008461417768992262,0.0008843302955611874,0.0009240434602815739,0.000964944605341811,0.001006696524017942,0.001049017241173101,0.0010917975817188912,0.0011352444348783797,0.0011799493089567725,0.0012268289908527112,0.0012769996707155545,0.00133165269432222,0.001391902752090037,0.0014585471528500858,0.0015317956650993155,0.0016111565277716713,0.0016955641489172137,0.0017836231950355227,0.0018738525428888613,0.0019650050190455543,0.002056578398376919,0.002149367064800176,0.0022456656938379133,0.002348978486882328,0.0024635131054277603,0.002593688778245549,0.0027434971550435133,0.002915505913419426,0.003109831699305091,0.003323820706969667,0.003552652442014871,0.0037902938578592135,0.004030361897115371,0.004267147798672359,0.004497124737289674,0.004720420753183941,0.004941186857612817,0.005166639874778041,0.0054056730931511966,0.005667670365178055,0.005961189584356681,0.006292119386943318,0.006661973815139262,0.007067576581905701,0.007502282859468828,0.00795763292989034,0.00842474788318223,0.008895908210822019,0.009366731444422152,0.009838086453606622,0.010316315325515638,0.010811727580436845,0.011336710624250035,0.011904240833496097,0.012526347128126128,0.013212117546353087,0.013966052190641624,0.01478799676846103,0.01567456586261749,0.01662082815277277,0.017621639912152088,0.01867308601712559,0.019774340148023265,0.02092911385315762,0.022145578578173092,0.023434935779260247,0.024809684360591316,0.026281741122727124,0.027859457833065482,0.02954342866524775,0.03132337217085157,0.03317857934688545,0.03508126649847763,0.03700032078084338,0.03890491652982159,0.040769691604639835,0.04258161893588888,0.044344715463387877,0.04607876780978368,0.047813624997800605,0.04958341038945884,0.05142190695188128,0.05335721750872368,0.0554053242838117,0.057566086232062136,0.059824904277943985,0.06215814739819571,0.06453798411015196,0.06693482621679822,0.06931817134722618,0.07165688839615773,0.07391929160159964,0.07607232256420243,0.07807526596748121,0.07985555167398938,0.08126385042650215,0.0820673598654431
0.0006557751442750922,0.0006668273024404418,0.0006860574850127577,0.0007101897040823208,0.0007372854151432568,0.0007665988855203162,0.0007978699584690382,0.0008309456486092599,0.0008656798416328266,0.0009019176151214087,0.0009394936241659393,0.0009782346736882748,0.0010179744855249614,0.0010586035896462925,0.0011001742235610204,0.0011430281217143306,0.001187857826199244,0.0012356539912763897,0.0012875920242543988,0.0013449135073189378,0.001408764575331466,0.0014799276569248798,0.0015585180224871194,0.001643855373434509,0.0017346068328436216,0.0018290598014540553,0.0019253904588565126,0.002022006120203615,0.0021180866345181216,0.0022141679171766328,0.0023123573428035227,0.002416026765313873,0.0025292825385632555,0.0026564713566220428,0.0028015843192820155,0.0029673547638583305,0.0031543327369324167,0.0033605973106019225,0.003582299759756054,0.0038145182292269597,0.004052012466447938,0.004290080477825598,0.004525795757378322,0.0047592124220215476,0.004993666833576581,0.00523499596915023,0.005490403079037702,0.0057674926252878735,0.006073205967883724,0.006412335207207389,0.006786148388705468,0.007192133863678002,0.007624983736265559,0.008077928855392241,0.008543879557822704,0.009016744638694788,0.009493267056281837,0.00997464088938299,0.010466700799990555,0.01097865330220047,0.011521484157519657,0.0121067055748465,0.012745067699086588,0.013444888648835114,0.014210674046059713,0.015043059399705669,0.015940000675712777,0.016898189800142162,0.017914195119121304,0.018985732949319094,0.02011332932898637,0.021301617990790445,0.02255927138233802,0.02389771400721691,0.0253295247817894,0.026866568825708582,0.028516857500805275,0.030280077247568263,0.03214425388491752,0.03408622189276686,0.03607519481636432,0.03807674707299126,0.04005662390489842,0.04198614868442428,0.04384938960011781,0.04564807934432465,0.04740031184320739,0.04913464603357582,0.05088424708567662,0.05268265926669259,0.05455959402630107,0.056536105798680465,0.05862160034494696,0.06081501590609672,0.06310877005064601,0.06549226710159277,0.0679536461828595,0.07048034856173632,0.07305927313017861,0.0756766235354059,0.07831580417342561,0.08094330529786616,0.0834550928506481,0.08557635228074217,0.08684137600669624
